"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","tomato_jumo__device","JUMO Quantrol LC100/LC200/LC300 PID鎺у埗鍣?","涔呰寕","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","toptica_i_beam_laser","type: string","","SERIAL","pyserial","","5","T1b_serial_probe_tbd"
"community","top_mode","Communicates with a `Toptica Topmode`_ instrument","Open Source","UNKNOWN","","(param-set! ","30","T4_manual_review"
"community","tpg261","Pfeiffer Vacuum TPG 261 Compact Pressure Gauge","Pfeiffer Vacuum","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","tpg36x","str","Pfeiffer Vacuum","UNKNOWN","","SEN","1","T4_manual_review"
"community","triton200","Oxford Instruments Triton 200 Cryofree Dilution Refrigerator","Oxford Instruments","TCP","socket","","7","T3_network_needs_ext"
"community","ttipl330_p","PL068","Aim-TTi","UNKNOWN","","*IDN?","3","T4_manual_review"
"community","tti_ql355tp","QL355","Aim-TTi","UNKNOWN","","*IDN?","14","T4_manual_review"
"community","tun_interface","TUN Interface","Open Standard","UNKNOWN","","","7","T4_manual_review"
"community","udp_client","Generic Udp Client","Open Standard","TCP","socket","","37","T3_network_needs_ext"
"community","udp_handler","Open Standard UDP Handler","Open Standard","TCP","socket","","1","T3_network_needs_ext"
"community","udp_multicast_bus","UDP Multicast BUS","Open Standard","TCP","socket","","4","T3_network_needs_ext"
"community","udp_sampler","UDP Sampler","Open Standard","TCP","socket","","10","T3_network_needs_ext"
"community","udp_value_pub","UDP Value PUB","Open Standard","TCP","socket","","2","T3_network_needs_ext"
"community","udp_value_sub","UDP Value SUB","Open Standard","TCP","socket","","5","T3_network_needs_ext"
"community","uhf_device","Zurich Instruments UHF Lock-in Amplifier 浠櫒 鍒嗘瀽浠櫒 閿佺浉鏀惧ぇ鍣?","Zurich Instruments","VISA_SCPI","lantz/VISA","*IDN?","49","T2_visa_needs_rs232_idn"
"community","up20","UP200H / UP200S - Ultrasonic Power for the Lab","Hielscher","UNKNOWN","","","10","T4_manual_review"
"community","uploader","Generic Uploader","Open Source","SERIAL","pyserial","","38","T1b_serial_probe_tbd"
"community","usb2000","Usb2000","Ocean Insight","UNKNOWN","","","3","T4_manual_review"
"community","usb4000","Spectrometers","Ocean Optics (Ocean Insight)","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","usb4000_2000_plus","Usb4000 2000 Plus","Ocean Insight","UNKNOWN","","","5","T4_manual_review"
"community","usbctr","Measurement Measurement Computing USB Counter/Timer","Measurement Computing (MCC)","UNKNOWN","","","22","T4_manual_review"
"community","usbtmclight","Usbtmclight","Open Standard (USBTMC)","VISA_SCPI","lantz/VISA","*IDN?","12","T2_visa_needs_rs232_idn"
"community","usbtmc_communicator","Generic Usbtmc Communicator","Open Standard (USBTMC)","UNKNOWN","","","11","T4_manual_review"
"community","usbtmc_device","Generic USB TMC Instrument Interface 鎺ュ彛妯″潡","Open Standard (USBTMC)","UNKNOWN","","","3","T4_manual_review"
"community","usbtmc_driver","Generic Usbtmc Driver","Open Standard (USBTMC)","VISA_SCPI","lantz/VISA","","4","T2_visa_needs_rs232_idn"
"community","usb_class","Generic Usb Class","Open Standard","SERIAL","pyserial","","8","T1b_serial_probe_tbd"
"community","usb_communicator","Generic Usb Communicator","Open Standard","UNKNOWN","","","9","T4_manual_review"
"community","usb_comm_obp","ABB ABB Ltd Usb Comm Obp","ABB Ltd","UNKNOWN","","","12","T4_manual_review"
"community","usb_comm_ooi","ABB ABB Ltd Usb Comm Ooi","ABB Ltd","UNKNOWN","","","12","T4_manual_review"
"community","usb_device","Generic USB Device Interface 鎺ュ彛妯″潡","Open Standard","UNKNOWN","","","5","T4_manual_review"
"community","usb_device_description","USB Device Description","Open Standard","UNKNOWN","","","21","T4_manual_review"
"community","usb_driver","Generic Usb Driver","Open Standard","VISA_SCPI","lantz/VISA","","7","T2_visa_needs_rs232_idn"
"community","usb_port","USB Port","Open Standard","UNKNOWN","","","10","T4_manual_review"
"community","usb_train_id","type: string","European XFEL","SERIAL","pyserial","","2","T1b_serial_probe_tbd"
"community","us_btin","USBtin CAN鎬荤嚎閫傞厤鍣?","Open Source","SERIAL","pyserial","","17","T1b_serial_probe_tbd"
"community","uxbus_cmd","UFACTORY UFACTORY Uxbus Cmd","UFACTORY (xArm)","SERIAL","pyserial","","193","T1b_serial_probe_tbd"
"community","uxbus_cmd_ser","UFactory Uxbus Cmd Ser","UFactory","MODBUS","modbus","","7","T2m_modbus_probeable"
"community","uxbus_cmd_tcp","UFACTORY UFACTORY Uxbus Cmd Tcp","UFACTORY (xArm)","MODBUS","modbus","","17","T2m_modbus_probeable"
"community","uxr","Keysight UXR Series Real-Time Oscilloscope 绀烘尝鍣?","Keysight Technologies","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","ux_rxxx2_a","Pro Benchtop Oscilloscopes","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","ux_rxxx4_a","Pro Benchtop Oscilloscopes","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","vantage_backend","Hamilton Vantage Liquid Handler 澶勭悊鍣?绉绘恫宸ヤ綔绔?绉绘恫宸ヤ綔绔?","Hamilton Company","UNKNOWN","","","106","T4_manual_review"
"community","vdipm5_b","Vdipm5 B","Virginia Diodes","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","vfl","Generic Visible Fiber Laser 婵€鍏夊櫒","Open Source","VISA_SCPI","lantz/VISA","GETMODEL","19","T2_visa_needs_rs232_idn"
"community","visa","Visa","National Instruments (VISA)","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","visa_communicator","IVI VISA Instrument Communicator","IVI Foundation","VISA_SCPI","lantz/VISA","","11","T2_visa_needs_rs232_idn"
"community","vt__backend","Generic Variable Temperature Measurement Backend 鍚庣鎺у埗鍣?","Open Source","VISA_SCPI","lantz/VISA","*IDN?","14","T2_visa_needs_rs232_idn"
"community","vt__backend__passive","Generic Variable Temperature Backend (Passive) 鍚庣鎺у埗鍣?","Open Source","VISA_SCPI","lantz/VISA","*IDN?","10","T2_visa_needs_rs232_idn"
"community","vxi11_communicator","Generic Vxi11 Communicator","Open Standard (VXI-11)","UNKNOWN","","","9","T4_manual_review"
"community","vxi11_driver","type: string","Open Standard (VXI-11)","VISA_SCPI","lantz/VISA","","42","T2_visa_needs_rs232_idn"
"community","v_spin_backend","Generic V Spin Backend 鍚庣鎺у埗鍣?","Open Source","SERIAL","pyserial","","31","T1b_serial_probe_tbd"
"community","wait_thread","Wait Thread","Open Source","UNKNOWN","","setDigitalTask","2","T4_manual_review"
"community","wasatch_demo","Generic Wasatch Demo","Wasatch Photonics","UNKNOWN","","","3","T4_manual_review"
"community","wasatch_device_wrapper","Wasatch Photonics Device Wrapper 椹卞姩灏佽 鍒嗘瀽浠櫒 椹卞姩灏佽","Wasatch Photonics","UNKNOWN","","","10","T4_manual_review"
"community","wasatch_shell","Wasatch Photonics 鍏夎氨浠粓绔帴鍙?鍒嗘瀽浠櫒 鎺ュ彛妯″潡","Wasatch Photonics","UNKNOWN","","","28","T4_manual_review"
"community","watlow","'DISCONTINUED: EZ-ZONE庐 PM 1/4 DIN Panel Mount Controller'","Watlow","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","web_fpv","Web Fpv","Open Source","UNKNOWN","","","4","T4_manual_review"
"community","weiss_lab_event","Weiss LAB Event","Weiss Technik","UNKNOWN","","","15","T4_manual_review"
"community","weiss_sb22","Weiss Technik SB22 鐜妯℃嫙璇曢獙绠?","Weiss Technik","UNKNOWN","","%d?","12","T4_manual_review"
"community","wiltron360","Vector Network Analyzer","Anritsu","UNKNOWN","","FMA OFV","8","T4_manual_review"
"community","wiltron360_ss69","Wiltron360 Ss69","Wiltron (Anritsu)","UNKNOWN","","OUTPut:STATe?","2","T4_manual_review"
"community","wiltron6672_b","Wiltron 6672B 鎵鍚堟垚鍣?","Wiltron (Anritsu)","UNKNOWN","","OUTPut:STATe?","2","T4_manual_review"
"community","work_table","Generic Work Table","Open Source","UNKNOWN","","","58","T4_manual_review"
"community","xps","type: string","Newport Corporation","TCP","socket","","232","T3_network_needs_ext"
"community","xspress3_detector","Quantum Xspress3 X-ray Detector 鎺㈡祴鍣?","Quantum Detectors","UNKNOWN","","","24","T4_manual_review"
"community","x_keys_device","X Keys Device","P.I. Engineering","UNKNOWN","","","8","T4_manual_review"
"community","yd_lidar","YD Lidar","YDLIDAR","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","yokogawa6370","AQ6370E Optical Spectrum Analyzer 600 - 1700 nm","Yokogawa","TCP","socket",":CALC:DATA?","7","T3_network_needs_ext"
"community","y_sensor","y_sensor","","UNKNOWN","","","14","T4_manual_review"
"community","y_serial_port","type: string","","SERIAL","pyserial","","1210","T1b_serial_probe_tbd"
"community","zaber_daisy_chain","Zaber Daisy Chain","Zaber Technologies","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","zi_base_instrument","default: null","Jeio Tech Co., Ltd - 涓婃捣浠ｈ〃澶?","UNKNOWN","","","47","T4_manual_review"
"community","zi_shell_device","Zurich Zurich Instruments Shell Device","Zurich Instruments","VISA_SCPI","lantz/VISA","*IDN?","49","T2_visa_needs_rs232_idn"
"community","zmq_value_sub","type: string","Open Standard (ZeroMQ)","TCP","socket","","2","T3_network_needs_ext"
"community","_asi_controller","ASI Controller","Applied Scientific Instrumentation","SERIAL","pyserial","","25","T1b_serial_probe_tbd"
"community","_i_beam_connection","I Beam Connection","TOPTICA Photonics","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","__lib_usb","LibUSB","Open Source","UNKNOWN","","","18","T4_manual_review"
"community","__pro_scan_iii_connection","PRO Scan III Connection","Prior Scientific","SERIAL","pyserial","","13","T1b_serial_probe_tbd"
"community","__robot","type: string","","TCP","socket","","507","T3_network_needs_ext"
"community","__zaber_connection","Zaber Connection","Zaber Technologies","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","__zaber_led_controller","Zaber LED Controller","Zaber Technologies","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"core","agv/agv_navigator.py","agv_navigator","","TCP","socket","LM14","0","T3_network_needs_ext"
"core","agv/robotiq_gripper.py","robotiq_gripper","","TCP","socket","","0","T3_network_needs_ext"
"core","agv/ur_arm_task.py","ur_arm_task","","UNKNOWN","","192.168.1.178","0","T4_manual_review"
"core","arm/elite_robot.py","elite_robot","","MODBUS","modbus","","0","T2m_modbus_probeable"
"core","balance/mettler_toledo_xpr/mettler_toledo_xpr.py","mettler_toledo_xpr","","UNKNOWN","","","0","T4_manual_review"
"core","battery/neware_battery_test_system.py","neware_battery_test_system","","TCP","socket","","0","T3_network_needs_ext"
"core","cameraSII/cameraDriver.py","cameraDriver","","UNKNOWN","","","0","T4_manual_review"
"core","cameraSII/cameraUSB.py","cameraUSB","","UNKNOWN","","","0","T4_manual_review"
"core","cnc/grbl_async.py","grbl_async","","SERIAL","pyserial","?","0","T1_serial_probe_ready"
"core","cnc/grbl_sync.py","grbl_sync","","SERIAL","pyserial","?","0","T1_serial_probe_ready"
"core","cnc/mock.py","mock","","UNKNOWN","","","0","T4_manual_review"
"core","gripper/mock.py","mock","","UNKNOWN","","","0","T4_manual_review"
"core","gripper/rmaxis_v4.py","rmaxis_v4","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","heaterstirrer/dalong.py","dalong","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","hplc/AgilentHPLC.py","AgilentHPLC","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/biomek.py","biomek","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/biomek_test.py","biomek_test","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/liquid_handler_abstract.py","liquid_handler_abstract","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/revvity.py","revvity","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/rviz_backend.py","rviz_backend","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/laiyu.py","laiyu","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/backend/laiyu_backend.py","laiyu_backend","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/backend/laiyu_v_backend.py","laiyu_v_backend","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/controllers/pipette_controller.py","pipette_controller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/controllers/xyz_controller.py","xyz_controller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/core/abstract_protocol.py","abstract_protocol","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/core/LaiYu_Liquid.py","LaiYu_Liquid","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/core/laiyu_liquid_res.py","laiyu_liquid_res","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/laiyu/drivers/sopa_pipette_driver.py","sopa_pipette_driver","","SERIAL","pyserial","Q28","0","T1_serial_probe_ready"
"core","liquid_handling/laiyu/drivers/xyz_stepper_driver.py","xyz_stepper_driver","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/prcxi/abstract_protocol.py","abstract_protocol","","TCP","socket","","0","T3_network_needs_ext"
"core","liquid_handling/prcxi/prcxi.py","prcxi","","TCP","socket","","0","T3_network_needs_ext"
"core","motor/Consts.py","Consts","","UNKNOWN","","","0","T4_manual_review"
"core","motor/FakeSerial.py","FakeSerial","","UNKNOWN","","","0","T4_manual_review"
"core","motor/Grasp.py","Grasp","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","motor/iCL42.py","iCL42","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","motor/base_types/PrPath.py","PrPath","","UNKNOWN","","","0","T4_manual_review"
"core","neware_battery_test_system/neware_battery_test_system.py","neware_battery_test_system","","TCP","socket","","0","T3_network_needs_ext"
"core","opsky_Raman/opsky_ATR30007.py","opsky_ATR30007","","MODBUS","modbus","","0","T2m_modbus_probeable"
"core","platereader/NivoDriver.py","NivoDriver","","UNKNOWN","","","0","T4_manual_review"
"core","powder_dispense/laiyu.py","laiyu","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/masterflex_ls.py","masterflex_ls","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/runze_async.py","runze_async","","SERIAL","pyserial","?28","0","T1_serial_probe_ready"
"core","pump_and_valve/runze_backbone.py","runze_backbone","","SERIAL","pyserial","?28","0","T1_serial_probe_ready"
"core","pump_and_valve/runze_multiple_backbone.py","runze_multiple_backbone","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/solenoid_valve.py","solenoid_valve","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/solenoid_valve_mock.py","solenoid_valve_mock","","UNKNOWN","","","0","T4_manual_review"
"core","pump_and_valve/vacuum_pump_mock.py","vacuum_pump_mock","","UNKNOWN","","","0","T4_manual_review"
"core","Qone_nmr/Qone_nmr.py","Qone_nmr","","UNKNOWN","","","0","T4_manual_review"
"core","raman_uv/home_made_raman.py","home_made_raman","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","resource_container/container.py","container","","UNKNOWN","","","0","T4_manual_review"
"core","ros_dev/liquid_handler_joint_publisher.py","liquid_handler_joint_publisher","","UNKNOWN","","","0","T4_manual_review"
"core","ros_dev/liquid_handler_joint_publisher_node.py","liquid_handler_joint_publisher_node","","UNKNOWN","","","0","T4_manual_review"
"core","ros_dev/moveit2.py","moveit2","","UNKNOWN","","","0","T4_manual_review"
"core","ros_dev/moveit_interface.py","moveit_interface","","UNKNOWN","","","0","T4_manual_review"
"core","rotavap/rotavap_one.py","rotavap_one","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","sealer/sealer.py","sealer","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","separator/chinwe.py","chinwe","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","separator/homemade_grbl_conductivity.py","homemade_grbl_conductivity","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/chiller.py","chiller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/prototype_sensor.py","prototype_sensor","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/sensor_node.py","sensor_node","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","UV_test/fuxiang2.py","fuxiang2","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/lctest_action.py","lctest_action","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_centrifuge.py","virtual_centrifuge","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_column.py","virtual_column","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_filter.py","virtual_filter","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_gas_source.py","virtual_gas_source","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_heatchill.py","virtual_heatchill","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_multiway_valve.py","virtual_multiway_valve","","UNKNOWN","","","0","T4_manual_review"
