"source","folder","name","manufacturer","conn","framework","probe_cmd","actions","verdict"
"community","ux_rxxx4_a","Pro Benchtop Oscilloscopes","Keysight","VISA_SCPI","lantz/VISA","","2","T2_visa_needs_rs232_idn"
"community","vantage_backend","Hamilton Vantage Liquid Handler 处理器 移液工作站 移液工作站","Hamilton Company","ROBOT","robot/ros-sdk","","106","T3r_robot_sdk"
"community","vdipm5_b","Vdipm5 B","Virginia Diodes","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","vfl","Generic Visible Fiber Laser 激光器","Open Source","VISA_SCPI","lantz/VISA","GETMODEL","19","T2_visa_needs_rs232_idn"
"community","visa","Visa","National Instruments (VISA)","VISA_SCPI","lantz/VISA","","5","T2_visa_needs_rs232_idn"
"community","visa_communicator","IVI VISA Instrument Communicator","IVI Foundation","VISA_SCPI","lantz/VISA","","11","T2_visa_needs_rs232_idn"
"community","vt__backend","Generic Variable Temperature Measurement Backend 后端控制器","Open Source","VISA_SCPI","lantz/VISA","*IDN?","14","T2_visa_needs_rs232_idn"
"community","vt__backend__passive","Generic Variable Temperature Backend (Passive) 后端控制器","Open Source","VISA_SCPI","lantz/VISA","*IDN?","10","T2_visa_needs_rs232_idn"
"community","vxi11_communicator","Generic Vxi11 Communicator","Open Standard (VXI-11)","VISA_SCPI","scpi-framework","","9","T2_visa_needs_rs232_idn"
"community","vxi11_driver","Generic Vxi11 Driver","Open Standard (VXI-11)","VISA_SCPI","lantz/VISA","","42","T2_visa_needs_rs232_idn"
"community","v_spin_backend","Generic V Spin Backend 后端控制器","Open Source","SERIAL","pyserial","","31","T1b_serial_probe_tbd"
"community","wait_thread","Wait Thread","Open Source","DAQ_GPIO","daq/gpio","setDigitalTask","2","T3d_daq_gpio_local"
"community","wasatch_demo","Generic Wasatch Demo","Wasatch Photonics","USB_SDK","camera/spectro-sdk","","3","T3u_usb_sdk_not_serial"
"community","wasatch_device_wrapper","Wasatch Photonics Device Wrapper 驱动封装 分析仪器 驱动封装","Wasatch Photonics","USB_SDK","camera/spectro-sdk","","10","T3u_usb_sdk_not_serial"
"community","wasatch_shell","Wasatch Photonics 光谱仪终端接口 分析仪器 接口模块","Wasatch Photonics","USB_SDK","camera/spectro-sdk","","28","T3u_usb_sdk_not_serial"
"community","watlow","DISCONTINUED: EZ-ZONE® PM 1/4 DIN Panel Mount Controller","Watlow","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","web_fpv","Web Fpv","Open Source","TCP","network/rest","","4","T3_network_needs_ext"
"community","weiss_lab_event","Weiss LAB Event","Weiss Technik","UNKNOWN","","","15","T4_manual_review"
"community","weiss_sb22","Weiss Technik SB22 环境模拟试验箱","Weiss Technik","UNKNOWN","","%d?","12","T4_manual_review"
"community","wiltron360","Vector Network Analyzer","Anritsu","VISA_SCPI","scpi-framework","FMA OFV","8","T2_visa_needs_rs232_idn"
"community","wiltron360_ss69","Wiltron360 Ss69","Wiltron (Anritsu)","VISA_SCPI","scpi-framework","OUTPut:STATe?","2","T2_visa_needs_rs232_idn"
"community","wiltron6672_b","Wiltron 6672B 扫频合成器","Wiltron (Anritsu)","VISA_SCPI","scpi-framework","OUTPut:STATe?","2","T2_visa_needs_rs232_idn"
"community","work_table","Generic Work Table","Open Source","UNKNOWN","","","58","T4_manual_review"
"community","xps","Newport Corporation Xps","Newport Corporation","TCP","socket","","232","T3_network_needs_ext"
"community","xspress3_detector","Quantum Xspress3 X-ray Detector 探测器","Quantum Detectors","TCP","network-framework","","24","T3_network_needs_ext"
"community","x_keys_device","X Keys Device","P.I. Engineering","USB_SDK","usb/dll","","8","T3u_usb_sdk_not_serial"
"community","yd_lidar","YD Lidar","YDLIDAR","SERIAL","pyserial","","4","T1b_serial_probe_tbd"
"community","yokogawa6370","AQ6370E Optical Spectrum Analyzer 600 - 1700 nm","Yokogawa","TCP","socket",":CALC:DATA?","7","T3_network_needs_ext"
"community","y_sensor","y_sensor","","USB_SDK","usb/dll","","14","T3u_usb_sdk_not_serial"
"community","y_serial_port","y_serial_port","","SERIAL","pyserial","","1210","T1b_serial_probe_tbd"
"community","zaber_daisy_chain","Zaber Daisy Chain","Zaber Technologies","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"community","zi_base_instrument","韩国ilSHinBioBase 进口深冷冻箱 GUDERO CHEST系列","Jeio Tech Co., Ltd - 上海代表处","VISA_SCPI","scpi-framework","","47","T2_visa_needs_rs232_idn"
"community","zi_shell_device","Zurich Zurich Instruments Shell Device","Zurich Instruments","VISA_SCPI","lantz/VISA","*IDN?","49","T2_visa_needs_rs232_idn"
"community","zmq_value_sub","Open Standard Use Zero Message Queue","Open Standard (ZeroMQ)","TCP","socket","","2","T3_network_needs_ext"
"community","_asi_controller","ASI Controller","Applied Scientific Instrumentation","SERIAL","pyserial","","25","T1b_serial_probe_tbd"
"community","_i_beam_connection","I Beam Connection","TOPTICA Photonics","SERIAL","pyserial","","7","T1b_serial_probe_tbd"
"community","__lib_usb","LibUSB","Open Source","USB_SDK","usb/dll","","18","T3u_usb_sdk_not_serial"
"community","__pro_scan_iii_connection","PRO Scan III Connection","Prior Scientific","SERIAL","pyserial","","13","T1b_serial_probe_tbd"
"community","__robot","__robot","","TCP","socket","","507","T3_network_needs_ext"
"community","__zaber_connection","Zaber Connection","Zaber Technologies","SERIAL","pyserial","","3","T1b_serial_probe_tbd"
"community","__zaber_led_controller","Zaber LED Controller","Zaber Technologies","SERIAL","pyserial","","1","T1b_serial_probe_tbd"
"core","agv/agv_navigator.py","agv_navigator","","TCP","socket","LM14","0","T3_network_needs_ext"
"core","agv/robotiq_gripper.py","robotiq_gripper","","TCP","socket","","0","T3_network_needs_ext"
"core","agv/ur_arm_task.py","ur_arm_task","","UNKNOWN","","192.168.1.178","0","T4_manual_review"
"core","arm/elite_robot.py","elite_robot","","TCP","socket","","0","T3_network_needs_ext"
"core","balance/mettler_toledo_xpr/mettler_toledo_xpr.py","mettler_toledo_xpr","","TCP","network/rest","","0","T3_network_needs_ext"
"core","battery/neware_battery_test_system.py","neware_battery_test_system","","TCP","socket","","0","T3_network_needs_ext"
"core","cameraSII/cameraDriver.py","cameraDriver","","TCP","network/rest","","0","T3_network_needs_ext"
"core","cameraSII/cameraUSB.py","cameraUSB","","TCP","network/rest","","0","T3_network_needs_ext"
"core","cnc/grbl_async.py","grbl_async","","SERIAL","pyserial","?","0","T1_serial_probe_ready"
"core","cnc/grbl_sync.py","grbl_sync","","SERIAL","pyserial","?","0","T1_serial_probe_ready"
"core","cnc/mock.py","mock","","UNKNOWN","","","0","T4_manual_review"
"core","gripper/mock.py","mock","","UNKNOWN","","","0","T4_manual_review"
"core","gripper/rmaxis_v4.py","rmaxis_v4","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","heaterstirrer/dalong.py","dalong","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","hplc/AgilentHPLC.py","AgilentHPLC","","SW_AUTO","windows-sw-automation","","0","T3s_sw_automation"
"core","liquid_handling/biomek.py","biomek","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/biomek_test.py","biomek_test","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/liquid_handler_abstract.py","liquid_handler_abstract","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/revvity.py","revvity","","UNKNOWN","","","0","T4_manual_review"
"core","liquid_handling/rviz_backend.py","rviz_backend","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/laiyu.py","laiyu","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/backend/laiyu_backend.py","laiyu_backend","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/backend/laiyu_v_backend.py","laiyu_v_backend","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/controllers/pipette_controller.py","pipette_controller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/controllers/xyz_controller.py","xyz_controller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/core/abstract_protocol.py","abstract_protocol","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/core/LaiYu_Liquid.py","LaiYu_Liquid","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/laiyu/core/laiyu_liquid_res.py","laiyu_liquid_res","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","liquid_handling/laiyu/drivers/sopa_pipette_driver.py","sopa_pipette_driver","","SERIAL","pyserial","Q28","0","T1_serial_probe_ready"
"core","liquid_handling/laiyu/drivers/xyz_stepper_driver.py","xyz_stepper_driver","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","liquid_handling/prcxi/abstract_protocol.py","abstract_protocol","","TCP","socket","","0","T3_network_needs_ext"
"core","liquid_handling/prcxi/prcxi.py","prcxi","","TCP","socket","","0","T3_network_needs_ext"
"core","motor/Consts.py","Consts","","UNKNOWN","","","0","T4_manual_review"
"core","motor/FakeSerial.py","FakeSerial","","UNKNOWN","","","0","T4_manual_review"
"core","motor/Grasp.py","Grasp","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","motor/iCL42.py","iCL42","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","motor/base_types/PrPath.py","PrPath","","UNKNOWN","","","0","T4_manual_review"
"core","neware_battery_test_system/neware_battery_test_system.py","neware_battery_test_system","","TCP","socket","","0","T3_network_needs_ext"
"core","opsky_Raman/opsky_ATR30007.py","opsky_ATR30007","","MODBUS","modbus","","0","T2m_modbus_probeable"
"core","platereader/NivoDriver.py","NivoDriver","","TCP","network/rest","","0","T3_network_needs_ext"
"core","powder_dispense/laiyu.py","laiyu","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/masterflex_ls.py","masterflex_ls","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/runze_async.py","runze_async","","SERIAL","pyserial","?28","0","T1_serial_probe_ready"
"core","pump_and_valve/runze_backbone.py","runze_backbone","","SERIAL","pyserial","?28","0","T1_serial_probe_ready"
"core","pump_and_valve/runze_multiple_backbone.py","runze_multiple_backbone","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/solenoid_valve.py","solenoid_valve","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","pump_and_valve/solenoid_valve_mock.py","solenoid_valve_mock","","UNKNOWN","","","0","T4_manual_review"
"core","pump_and_valve/vacuum_pump_mock.py","vacuum_pump_mock","","UNKNOWN","","","0","T4_manual_review"
"core","Qone_nmr/Qone_nmr.py","Qone_nmr","","UNKNOWN","","","0","T4_manual_review"
"core","raman_uv/home_made_raman.py","home_made_raman","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","resource_container/container.py","container","","UNKNOWN","","","0","T4_manual_review"
"core","ros_dev/liquid_handler_joint_publisher.py","liquid_handler_joint_publisher","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","ros_dev/liquid_handler_joint_publisher_node.py","liquid_handler_joint_publisher_node","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","ros_dev/moveit2.py","moveit2","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","ros_dev/moveit_interface.py","moveit_interface","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","rotavap/rotavap_one.py","rotavap_one","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","sealer/sealer.py","sealer","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","separator/chinwe.py","chinwe","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","separator/homemade_grbl_conductivity.py","homemade_grbl_conductivity","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/chiller.py","chiller","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/prototype_sensor.py","prototype_sensor","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","temperature/sensor_node.py","sensor_node","","SERIAL","pyserial","","0","T1b_serial_probe_tbd"
"core","UV_test/fuxiang2.py","fuxiang2","","SW_AUTO","windows-sw-automation","","0","T3s_sw_automation"
"core","virtual/lctest_action.py","lctest_action","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_centrifuge.py","virtual_centrifuge","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_column.py","virtual_column","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_filter.py","virtual_filter","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_gas_source.py","virtual_gas_source","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_heatchill.py","virtual_heatchill","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_multiway_valve.py","virtual_multiway_valve","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_rotavap.py","virtual_rotavap","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_sample_demo.py","virtual_sample_demo","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_separator.py","virtual_separator","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_solenoid_valve.py","virtual_solenoid_valve","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_solid_dispenser.py","virtual_solid_dispenser","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_stirrer.py","virtual_stirrer","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_transferpump.py","virtual_transferpump","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_vacuum_pump.py","virtual_vacuum_pump","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/virtual_valve.py","virtual_valve","","UNKNOWN","","","0","T4_manual_review"
"core","virtual/workbench.py","workbench","","UNKNOWN","","","0","T4_manual_review"
"core","workstation/workflow_executors.py","workflow_executors","","UNKNOWN","","","0","T4_manual_review"
"core","workstation/workstation_base.py","workstation_base","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","workstation/workstation_http_service.py","workstation_http_service","","UNKNOWN","","","0","T4_manual_review"
"core","workstation/bioyond_studio/bioyond_rpc.py","bioyond_rpc","","UNKNOWN","","","0","T4_manual_review"
"core","workstation/bioyond_studio/station.py","station","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","workstation/bioyond_studio/bioyond_cell/bioyond_cell_workstation.py","bioyond_cell_workstation","","ROBOT","robot/ros-sdk","","0","T3r_robot_sdk"
"core","workstation/bioyond_studio/dispensing_station/dispensing_station.py","dispensing_station","","TCP","network/rest","","0","T3_network_needs_ext"
"core","workstation/bioyond_studio/reaction_station/reaction_station.py","reaction_station","","TCP","network/rest","","0","T3_network_needs_ext"
"core","workstation/coin_cell_assembly/coin_cell_assembly.py","coin_cell_assembly","","MODBUS","modbus","","0","T2m_modbus_probeable"
